"assignment","code","state","description","observations","unit","equipmentType","equipmentBrand"
"46798","U141967010565","BUENO","EQUIPO PARA REDES SWITCH DELL MODELO POWER CONNECT 5448 48 PUERTOS BASW-T","","UND","SWITCH","DELL"
"46798","U141967010572","BUENO","EQUIPO PARA REDES SWITCH DELL MODELO POWER CONNECT 2824 24 PUERTOS BASE-T","","UND","SWITCH","DELL"
"46798","U141967010866","BUENO","EQUIPO PARA REDES PATCH PANEL DE 48 PTOS. CAT6, 19"" C/ADM CABLE, ORGANIZADOR DE CABLE, REGLETA DE 6 TOMAS, PATCH CORD CAT6, 0.5 MT. GRUPOS DE FIJACION, LLAVE ALLEN, NINGBO, JACK HEMBRA CAT6 ROJO CABLIXCOM.","","EQPO","PATCH PANEL","CABLIXCOM"
"46798","U141968110403","BUENO","CAMARA DE VIGILANCIA CAMARA IR DOMO ANTIVANDALISMO DE 700 TVL.","","UND","CAMARA",
"46798","U141971011200","REGULAR","RETROPROYECTOR - PROYECTOR PROYECTOR MULTIMEDIA EPSON MODELO BRIGHLINK 455WI+","","UND","PROYECTOR","EPSON"
"46798","U142270696044","BUENO","PIZARRA ACRILICA PIZARRA ACRILICA 1.22 X 1.00 MTS.","Poner Etiq. Codigo","UND","PIZARRA",
"46798","U142370696045","BUENO","PIZARRA ACRILICA PIZARRA ACRILICA DE 1.22 X 2.00 MTS.","Movido al 236-47","UND","PIZARRA",
"46798","U142421711077","BUENO","ESTABILIZADOR ESTABILIZADOR ATOMLUX DE 1000 W.","","PZA","ESTABILIZADOR","ATOMLUX"
"46798","U142421711084","BUENO","ESTABILIZADOR ESTABILIZADOR ATOMLUX DE 1000 W.","","PZA","ESTABILIZADOR","ATOMLUX"
"46798","U142424211373","BUENO","MONITOR PARA COMPUTADORA MONITOR PARA COMPUATADORA DE 18.5"" LCD TFT HP WIDE V185ES","","UND","MONITOR","HP"
"46798","U142467010247","BUENO","EQUIPO PARA REDES SWITCH MAIPU SM1100 - 24GET - AC 24 PUERTOS, SERIE: 8946-084372700135V00.","Movido al 232-12","UND","SWITCH","MAIPU"
"46798","U143612441947","BUENO","SILLA SILLA ESTRUCTURA METALICA ASIENTO Y ESPALDAR DE TABLERO MULTILAMINADO, ALTURA TOTAL 82CM.","","PZA","SILLA",
"46798","U143612441965","BUENO","SILLA SILLA ESTRUCTURA METALICA ASIENTO Y ESPALDAR DE TABLERO MULTILAMINADO, ALTURA TOTAL 82CM.","","PZA","SILLA",
"46798","U143612441975","BUENO","SILLA SILLA ESTRUCTURA METALICA ASIENTO Y ESPALDAR DE TABLERO MULTILAMINADO, ALTURA TOTAL 82CM.","","PZA","SILLA",
"46798","U143612441978","BUENO","SILLA SILLA ESTRUCTURA METALICA ASIENTO Y ESPALDAR DE TABLERO MULTILAMINADO, ALTURA TOTAL 82CM.","","PZA","SILLA",
"46798","U143612441985","BUENO","SILLA SILLA ESTRUCTURA METALICA ASIENTO Y ESPALDAR DE TABLERO MULTILAMINADO, ALTURA TOTAL 82CM.","","PZA","SILLA",
"46798","U143612441988","BUENO","SILLA SILLA ESTRUCTURA METALICA ASIENTO Y ESPALDAR DE TABLERO MULTILAMINADO, ALTURA TOTAL 82CM.","","PZA","SILLA",
"46798","U143612441989","BUENO","SILLA SILLA ESTRUCTURA METALICA ASIENTO Y ESPALDAR DE TABLERO MULTILAMINADO, ALTURA TOTAL 82CM.","","PZA","SILLA",
"46798","U143612441990","BUENO","SILLA SILLA ESTRUCTURA METALICA ASIENTO Y ESPALDAR DE TABLERO MULTILAMINADO, ALTURA TOTAL 82CM.","","PZA","SILLA",
"46798","U143612441992","BUENO","SILLA SILLA ESTRUCTURA METALICA ASIENTO Y ESPALDAR DE TABLERO MULTILAMINADO, ALTURA TOTAL 82CM.","","PZA","SILLA",
"46798","U143612441993","BUENO","SILLA SILLA ESTRUCTURA METALICA ASIENTO Y ESPALDAR DE TABLERO MULTILAMINADO, ALTURA TOTAL 82CM.","","PZA","SILLA",
"46798","U143612441996","BUENO","SILLA SILLA ESTRUCTURA METALICA ASIENTO Y ESPALDAR DE TABLERO MULTILAMINADO, ALTURA TOTAL 82CM.","","PZA","SILLA",
"46798","U143612441997","BUENO","SILLA SILLA ESTRUCTURA METALICA ASIENTO Y ESPALDAR DE TABLERO MULTILAMINADO, ALTURA TOTAL 82CM.","","PZA","SILLA",
"46798","U143612441998","BUENO","SILLA SILLA ESTRUCTURA METALICA ASIENTO Y ESPALDAR DE TABLERO MULTILAMINADO, ALTURA TOTAL 82CM.","","PZA","SILLA",
"46798","U143612441999","BUENO","SILLA SILLA ESTRUCTURA METALICA ASIENTO Y ESPALDAR DE TABLERO MULTILAMINADO, ALTURA TOTAL 82CM.","","PZA","SILLA",
"46798","U143612442001","BUENO","SILLA SILLA ESTRUCTURA METALICA ASIENTO Y ESPALDAR DE TABLERO MULTILAMINADO, ALTURA TOTAL 82CM.","","PZA","SILLA",
"46798","U143612442005","BUENO","SILLA SILLA ESTRUCTURA METALICA ASIENTO Y ESPALDAR DE TABLERO MULTILAMINADO, ALTURA TOTAL 82CM.","","PZA","SILLA",
"46798","U143612442007","BUENO","SILLA SILLA ESTRUCTURA METALICA ASIENTO Y ESPALDAR DE TABLERO MULTILAMINADO, ALTURA TOTAL 82CM.","","PZA","SILLA",
"46798","U143612442008","BUENO","SILLA SILLA ESTRUCTURA METALICA ASIENTO Y ESPALDAR DE TABLERO MULTILAMINADO, ALTURA TOTAL 82CM.","","PZA","SILLA",
"46798","U143612442009","BUENO","SILLA SILLA ESTRUCTURA METALICA ASIENTO Y ESPALDAR DE TABLERO MULTILAMINADO, ALTURA TOTAL 82CM.","","PZA","SILLA",
"46798","U143612442011","BUENO","SILLA SILLA ESTRUCTURA METALICA ASIENTO Y ESPALDAR DE TABLERO MULTILAMINADO, ALTURA TOTAL 82CM.","","PZA","SILLA",
"46798","U143612442013","BUENO","SILLA SILLA ESTRUCTURA METALICA ASIENTO Y ESPALDAR DE TABLERO MULTILAMINADO, ALTURA TOTAL 82CM.","","PZA","SILLA",
"46798","U143612442016","BUENO","SILLA SILLA ESTRUCTURA METALICA ASIENTO Y ESPALDAR DE TABLERO MULTILAMINADO, ALTURA TOTAL 82CM.","","PZA","SILLA",
"46798","U143612442017","BUENO","SILLA SILLA ESTRUCTURA METALICA ASIENTO Y ESPALDAR DE TABLERO MULTILAMINADO, ALTURA TOTAL 82CM.","","PZA","SILLA",
"46798","U143612442018","BUENO","SILLA SILLA ESTRUCTURA METALICA ASIENTO Y ESPALDAR DE TABLERO MULTILAMINADO, ALTURA TOTAL 82CM.","","PZA","SILLA",
"46798","U143612442019","BUENO","SILLA SILLA ESTRUCTURA METALICA ASIENTO Y ESPALDAR DE TABLERO MULTILAMINADO, ALTURA TOTAL 82CM.","","PZA","SILLA",
"46798","U143612442020","BUENO","SILLA SILLA ESTRUCTURA METALICA ASIENTO Y ESPALDAR DE TABLERO MULTILAMINADO, ALTURA TOTAL 82CM.","","PZA","SILLA",
"46798","U143612442021","BUENO","SILLA SILLA ESTRUCTURA METALICA ASIENTO Y ESPALDAR DE TABLERO MULTILAMINADO, ALTURA TOTAL 82CM.","","PZA","SILLA",
"46798","U143612442022","BUENO","SILLA SILLA ESTRUCTURA METALICA ASIENTO Y ESPALDAR DE TABLERO MULTILAMINADO, ALTURA TOTAL 82CM.","","PZA","SILLA",
"46798","U143612442023","BUENO","SILLA SILLA ESTRUCTURA METALICA ASIENTO Y ESPALDAR DE TABLERO MULTILAMINADO, ALTURA TOTAL 82CM.","","PZA","SILLA",
"46798","U143612442024","BUENO","SILLA SILLA ESTRUCTURA METALICA ASIENTO Y ESPALDAR DE TABLERO MULTILAMINADO, ALTURA TOTAL 82CM.","","PZA","SILLA",
"46798","U143612442025","BUENO","SILLA SILLA ESTRUCTURA METALICA ASIENTO Y ESPALDAR DE TABLERO MULTILAMINADO, ALTURA TOTAL 82CM.","","PZA","SILLA",
"46798","U143612442030","BUENO","SILLA SILLA ESTRUCTURA METALICA ASIENTO Y ESPALDAR DE TABLERO MULTILAMINADO, ALTURA TOTAL 82CM.","","PZA","SILLA",
"46798","U143612442034","BUENO","SILLA SILLA ESTRUCTURA METALICA ASIENTO Y ESPALDAR DE TABLERO MULTILAMINADO, ALTURA TOTAL 82CM.","","PZA","SILLA",
"46798","U143612442035","BUENO","SILLA SILLA ESTRUCTURA METALICA ASIENTO Y ESPALDAR DE TABLERO MULTILAMINADO, ALTURA TOTAL 82CM.","","PZA","SILLA",
"46798","U143612442037","BUENO","SILLA SILLA ESTRUCTURA METALICA ASIENTO Y ESPALDAR DE TABLERO MULTILAMINADO, ALTURA TOTAL 82CM.","","PZA","SILLA",
"46798","U143612442040","BUENO","SILLA SILLA ESTRUCTURA METALICA ASIENTO Y ESPALDAR DE TABLERO MULTILAMINADO, ALTURA TOTAL 82CM.","","PZA","SILLA",
"46798","U143612442041","BUENO","SILLA SILLA ESTRUCTURA METALICA ASIENTO Y ESPALDAR DE TABLERO MULTILAMINADO, ALTURA TOTAL 82CM.","","PZA","SILLA",
"46798","U143612442043","BUENO","SILLA SILLA ESTRUCTURA METALICA ASIENTO Y ESPALDAR DE TABLERO MULTILAMINADO, ALTURA TOTAL 82CM.","","PZA","SILLA",
"46798","U143612442049","BUENO","SILLA SILLA ESTRUCTURA METALICA ASIENTO Y ESPALDAR DE TABLERO MULTILAMINADO, ALTURA TOTAL 82CM.","","PZA","SILLA",
"46798","U143612442050","BUENO","SILLA SILLA ESTRUCTURA METALICA ASIENTO Y ESPALDAR DE TABLERO MULTILAMINADO, ALTURA TOTAL 82CM.","","PZA","SILLA",
"46798","U143612442052","BUENO","SILLA SILLA ESTRUCTURA METALICA ASIENTO Y ESPALDAR DE TABLERO MULTILAMINADO, ALTURA TOTAL 82CM.","","PZA","SILLA",
"46798","U143612442062","BUENO","SILLA SILLA ESTRUCTURA METALICA ASIENTO Y ESPALDAR DE TABLERO MULTILAMINADO, ALTURA TOTAL 82CM.","","PZA","SILLA",
"46798","U143612442067","BUENO","SILLA SILLA ESTRUCTURA METALICA ASIENTO Y ESPALDAR DE TABLERO MULTILAMINADO, ALTURA TOTAL 82CM.","","PZA","SILLA",
"46798","U143612442080","BUENO","SILLA SILLA ESTRUCTURA METALICA ASIENTO Y ESPALDAR DE TABLERO MULTILAMINADO, ALTURA TOTAL 82CM.","","PZA","SILLA",
"46798","U143612442081","BUENO","SILLA SILLA ESTRUCTURA METALICA ASIENTO Y ESPALDAR DE TABLERO MULTILAMINADO, ALTURA TOTAL 82CM.","","PZA","SILLA",
"46798","U143612442097","BUENO","SILLA SILLA ESTRUCTURA METALICA ASIENTO Y ESPALDAR DE TABLERO MULTILAMINADO, ALTURA TOTAL 82CM.","","PZA","SILLA",
"46798","U143612442114","BUENO","SILLA SILLA ESTRUCTURA METALICA ASIENTO Y ESPALDAR DE TABLERO MULTILAMINADO, ALTURA TOTAL 82CM.","","PZA","SILLA",
"46798","U143612442117","BUENO","SILLA SILLA ESTRUCTURA METALICA ASIENTO Y ESPALDAR DE TABLERO MULTILAMINADO, ALTURA TOTAL 82CM.","","PZA","SILLA",
"46798","U144523911535","BUENO","VENTILADOR VENTILADOR DE TECHO MARCA SANYO MODELO EF56CL1 TRES ASPAS","","UND","VENTILADOR","SANYO"
"46798","U144523911536","BUENO","VENTILADOR VENTILADOR DE TECHO MARCA SANYO MODELO EF56CL1 TRES ASPAS","","UND","VENTILADOR","SANYO"
"46798","U147168110452","BUENO","CAMARA DE VIGILANCIA CAMARA DE VIGILANCIA DE 700 TVL*510 H 492 PIXEL 1/3 CCD CHIP SONY","","UND","CAMARA","SONY"
