NROASIGNACION;CODIGO;UND;DESCRIPCION;ESTADO;OBSERVACION
46411;U143612442088;PZA;SILLA SILLA ESTRUCTURA METALICA ASIENTO Y ESPALDAR DE TABLERO MULTILAMINADO, ALTURA TOTAL 82CM.;BUENO;
46411;U143612442090;PZA;SILLA SILLA ESTRUCTURA METALICA ASIENTO Y ESPALDAR DE TABLERO MULTILAMINADO, ALTURA TOTAL 82CM.;BUENO;
46411;U143612442091;PZA;SILLA SILLA ESTRUCTURA METALICA ASIENTO Y ESPALDAR DE TABLERO MULTILAMINADO, ALTURA TOTAL 82CM.;BUENO;
46411;U143612442094;PZA;SILLA SILLA ESTRUCTURA METALICA ASIENTO Y ESPALDAR DE TABLERO MULTILAMINADO, ALTURA TOTAL 82CM.;BUENO;
46411;U143612442098;PZA;SILLA SILLA ESTRUCTURA METALICA ASIENTO Y ESPALDAR DE TABLERO MULTILAMINADO, ALTURA TOTAL 82CM.;BUENO;
46411;U143612442101;PZA;SILLA SILLA ESTRUCTURA METALICA ASIENTO Y ESPALDAR DE TABLERO MULTILAMINADO, ALTURA TOTAL 82CM.;BUENO;
46411;U143612442102;PZA;SILLA SILLA ESTRUCTURA METALICA ASIENTO Y ESPALDAR DE TABLERO MULTILAMINADO, ALTURA TOTAL 82CM.;BUENO;
46411;U143612442103;PZA;SILLA SILLA ESTRUCTURA METALICA ASIENTO Y ESPALDAR DE TABLERO MULTILAMINADO, ALTURA TOTAL 82CM.;BUENO;Código poco legible
46411;U144712462074;UND;SILLA SILLA PLASTICA SIN BRAZOS MARCA GENPLAST;BUENO;REDONDA
46411;U144712462076;UND;SILLA SILLA PLASTICA SIN BRAZOS MARCA GENPLAST;BUENO;REDONDA
46411;U144712462081;UND;SILLA SILLA PLASTICA SIN BRAZOS MARCA GENPLAST;BUENO;REDONDA
46411;U144712462087;UND;SILLA SILLA PLASTICA SIN BRAZOS MARCA GENPLAST;BUENO;REDONDA
46411;U144712462089;UND;SILLA SILLA PLASTICA SIN BRAZOS MARCA GENPLAST;BUENO;REDONDA
46411;U144712462090;UND;SILLA SILLA PLASTICA SIN BRAZOS MARCA GENPLAST;BUENO;REDONDA
46411;U144712462099;UND;SILLA SILLA PLASTICA SIN BRAZOS MARCA GENPLAST;BUENO;REDONDA
46411;U147111640703;UND;MESA MESA METALICA BIPERSONAL MEDIDAS 120X60X75 CMS.;BUENO;
46411;U147111640747;UND;MESA MESA METALICA BIPERSONAL MEDIDAS 120X60X75 CMS.;BUENO;
46411;U147111640748;UND;MESA MESA METALICA BIPERSONAL MEDIDAS 120X60X75 CMS.;BUENO;
46411;U147111640749;UND;MESA MESA METALICA BIPERSONAL MEDIDAS 120X60X75 CMS.;BUENO;
46411;U147121716885;UND;ESTABILIZADOR ESTABILIZADOR DE VOLTAJE MARCA FORZA DE 1000VA;BUENO;
46411;U147121716889;UND;ESTABILIZADOR ESTABILIZADOR DE VOLTAJE MARCA FORZA DE 1000VA;BUENO;
46411;U147121716890;UND;ESTABILIZADOR ESTABILIZADOR DE VOLTAJE MARCA FORZA DE 1000VA;BUENO;Movido al 236-46
